# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.225, s = 0.0 s
143.354779,0.005445,4.248093,0.287948,2174060.139840
157.636804,3.138763,0.629697,0.651254,3485303.017920
144.813787,3.133497,1.498591,0.696967,3328597.152000
157.167837,0.002889,6.218396,1.325091,29382162.860164
142.363560,0.012583,0.457461,0.393360,16769397.651835
142.687145,3.141198,4.641106,0.374824,2490463.869120
140.792165,3.123821,5.521001,0.393515,2640437.740800
140.612790,3.135838,4.626497,0.591902,4888175.817599
140.320173,0.008022,3.301575,0.432073,3826016.726400
141.229804,0.011605,4.268945,0.514916,1893934.379520
145.935129,0.001898,2.629262,0.657841,5978010.885119
148.330409,0.006844,3.087517,0.802643,6398012.525759
141.090272,3.136622,5.414824,0.813923,3850700.705280
145.116644,0.001406,3.433637,0.583210,4410578.226240
143.079973,0.006913,2.992830,0.607141,2762361.636480
155.814812,3.138265,2.244791,0.853412,5985116.879039
147.279296,0.005856,0.026866,0.329211,1004563.140480
142.676260,0.003202,0.812879,0.430016,3048845.391360
161.599848,0.003121,3.861775,1.032098,7742167.375681
146.062322,0.002100,6.046972,0.632731,6444762.485759
152.106051,0.004272,5.961942,1.048874,6773882.204160
150.744315,0.002401,5.692901,0.530332,7588453.507201
143.796420,3.136420,0.011313,0.467780,4297256.323200
140.166423,3.135152,0.289838,0.361822,5435711.349119
141.123544,3.132818,4.006573,0.871106,4310346.312000
141.664260,0.000602,2.741002,0.406053,3087367.358400
142.914030,0.000390,1.756541,0.829276,3839480.714880
140.435420,3.136102,0.372139,0.585878,3836114.717760
154.145092,3.139881,3.095232,0.832304,6746580.227520
143.024526,0.003583,2.352612,0.629014,4739697.944639
154.677647,0.002814,5.063606,1.059749,10439079.068164
142.824412,0.004541,0.272072,1.201416,6311618.599679
141.179409,3.137945,1.890007,0.536340,2482983.875520
142.825665,0.007533,3.974984,1.487300,43426224.843911
162.415227,0.003861,0.469704,1.007556,11212884.406085
143.367045,3.132031,3.075542,0.474102,3860798.696640
140.913289,3.139694,1.733322,0.602783,25863199.871027
144.949050,0.005829,0.555826,0.389362,3636772.888320
140.411800,0.007179,5.207946,0.416050,4729225.953599
140.100535,3.121450,3.863128,0.462272,2922059.499840
152.520267,3.134348,2.201538,0.493706,4680605.995199
142.962819,3.137714,6.254459,1.019777,10707984.838084
146.425623,3.138055,3.001569,1.095385,13650240.320642
140.023644,0.002047,3.492560,0.377425,2358441.982080
145.014432,3.139643,4.525270,1.058679,4753909.932479
157.584315,0.002643,1.152931,0.802904,6895806.099840
141.534444,0.000501,5.881353,0.548651,4044432.539520
141.348340,0.011273,3.675731,0.474459,6289926.618239
141.208776,3.136919,6.092213,0.377365,5705365.118399
141.315403,0.008586,5.220611,0.626433,2531229.834240
140.021692,0.207426,4.877100,0.364320,4129330.466880
141.074476,0.005303,2.448602,0.401071,4080710.508480
142.995949,3.134131,3.291577,0.406475,4488744.159360
140.372999,0.007462,3.363419,0.491495,2919815.501760
143.709523,3.132791,1.988098,0.831124,3722792.814720
140.805700,3.126564,0.285395,0.567155,6890944.104000
143.553040,0.003786,4.088009,0.722377,4180194.423360
140.865189,3.135278,4.088002,0.351662,2285512.044480
157.399310,0.004480,1.986795,0.538688,5000375.721599
164.390476,0.001270,2.665659,0.966763,6426062.501759
148.842318,3.135210,3.796879,0.631257,6620542.335359
149.238486,0.002150,1.371201,0.752466,8401902.811202
142.726773,0.001706,0.613324,0.417304,4483508.163840
141.354711,0.017058,0.423914,0.709218,3893710.668480
140.557046,3.136006,5.778910,0.670301,3901190.662080
144.628973,3.140452,3.318275,0.682804,4794301.897919
140.803266,0.012270,3.394438,0.472109,2194256.122560
150.491444,0.003441,5.777350,0.742468,3983470.591680
151.200603,0.004166,5.648454,0.643840,7021469.992320
147.704661,3.133376,5.155724,0.407667,5779417.055039
140.540958,3.118592,5.764117,0.525869,15624584.631358
145.154336,3.136024,2.234039,0.812179,6767150.209920
140.671660,0.006451,2.502516,0.556369,11967615.760326
141.347445,0.005356,1.310415,0.398861,5718455.107199
146.055266,0.002926,3.497336,0.852991,4184308.419840
140.041587,0.032916,1.564175,0.550505,13367870.562243
141.718018,3.138306,4.989461,0.631406,17340495.163194
143.016177,3.135245,1.795080,0.419697,2439973.912320
142.507601,3.134981,2.411755,0.587817,13802832.190082
168.252839,3.140442,0.250030,1.123353,5701625.121599
142.367539,0.000287,3.504189,0.677609,5198595.551999
145.856651,3.140381,3.398895,1.032804,10011597.433924
140.472683,0.005833,5.481131,0.523128,4197024.408960
145.335599,0.002553,6.035606,0.830590,14624883.486720
145.375682,0.003040,3.669173,0.356909,4115118.479040
142.094123,0.004159,2.164599,1.056516,10164189.303364
162.295396,3.140995,2.784997,1.280624,9241158.093123
162.622601,3.141276,5.558185,1.130628,4959983.756159
171.137464,3.138456,2.362500,1.091916,7237641.807360
179.753252,3.135369,5.516502,1.333064,9851151.571203
140.159914,3.126324,5.085924,0.650761,4447230.194880
141.941195,0.007153,3.942917,0.454729,3866408.691840
142.348399,0.001302,3.731901,0.733214,5185505.563199
161.520915,0.084667,3.027468,1.009951,6736482.236160
156.919968,3.138786,1.008522,0.780739,8818912.454402
140.321853,0.008040,3.434789,0.393399,1927220.351040
140.366447,3.125645,5.235284,0.369411,2787793.614720
144.237463,0.005715,2.704410,0.613472,15444690.785278
142.425875,0.002794,5.874744,0.534676,3596380.922880
144.003396,0.008993,4.376404,0.720818,5810459.028479
140.029351,3.130366,2.841849,0.330288,2127310.179840
142.685666,0.005101,5.026354,0.531397,4797293.895359
151.169992,3.141366,1.108589,0.792605,9116616.199683
140.941132,0.006011,1.984918,1.099043,13782262.207682
140.807377,3.129329,2.365848,0.624873,4799163.893759
140.411477,3.133287,1.857552,0.735625,3677538.853440
141.080772,3.135936,1.831557,0.351280,2275414.053120
144.747286,3.135890,2.861422,0.532367,4009276.569600
140.356953,3.120957,2.437145,0.596729,5695267.127039
140.631603,0.007113,2.043292,0.396246,3676790.854080
140.045325,3.129645,0.299415,0.363091,4246766.366400
140.757836,0.004638,0.755736,0.412082,2292992.038080
142.516879,3.133617,1.732627,0.460174,4678361.997119
148.697355,0.003715,0.096178,0.828490,15129035.055359
140.364011,3.128198,4.327407,0.335712,5049743.679359
141.829837,0.003990,2.376574,0.485489,11758175.939526
144.129226,0.005347,1.775096,1.290449,6100682.780159
140.854609,3.133251,0.993111,0.432842,5642159.172479
147.944579,3.135561,5.946717,0.855746,10731172.818245
146.278489,0.011125,4.041619,0.479348,5190741.558719
140.859918,0.015125,6.005140,0.844488,8725038.534722
140.000267,0.004318,1.684319,0.502189,3892588.669440
141.587783,3.134378,5.914590,0.398898,3639764.885760
141.027225,3.137984,5.089391,0.776998,9429279.932163
149.062347,0.004108,0.886581,0.758141,8860800.418562
148.406830,0.004881,3.304798,0.882468,11144816.464325
143.677269,0.008996,3.851535,0.443118,6142196.744639
161.455361,0.002084,2.983584,1.058612,9096794.216643
140.393477,0.005608,0.902269,0.982280,10314163.175044
167.214001,3.141570,1.397336,1.769922,7097017.927680
159.449541,0.001220,0.258980,0.747846,5084151.649919
140.183410,3.058049,2.853619,0.499524,4315582.307520
162.458097,3.137869,2.537668,0.921960,6449998.481279
143.150885,3.137643,2.304641,0.449694,3793104.754560
142.564348,3.141271,2.893249,0.517808,6776874.201600
141.372369,0.011361,0.000655,0.709507,5157455.587199
140.969993,3.135829,5.881267,0.298701,1165757.002560
140.078137,0.018506,1.064365,0.360680,2883163.533120
140.125464,0.002597,2.526432,0.416891,3742988.797440
145.849327,0.004606,3.312301,0.708815,7165085.869440
145.638545,0.007603,1.376045,0.912392,7455683.620801
154.964658,3.141021,5.226060,0.748845,5465257.323839
140.303933,0.001570,2.550397,0.384267,4246018.367040
140.206882,3.006420,0.563579,0.328261,4228814.381760
141.318570,3.131104,5.941279,0.750011,3724288.813440
