# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 3.0, s = 0.0 s
245.172859,0.003174,1.107176,3.246832,390829.665600
147.136926,0.003765,3.333285,3.220351,235993.798080
197.144802,0.002486,4.275401,3.140673,228513.804480
178.508960,3.134911,3.566274,3.291369,337347.711360
141.251953,3.133563,1.001665,3.165549,161941.861440
223.751284,3.131011,0.739146,3.642002,335103.713280
144.728152,0.011507,3.505285,3.259520,584561.499840
143.286388,3.137629,3.507732,3.154069,328371.719040
178.167867,0.000074,5.744649,3.474646,414391.645440
143.529113,0.022570,5.301869,3.382129,406163.652480
184.508017,3.124548,3.194083,3.420889,336225.712320
155.299857,3.139221,2.875240,3.330352,253197.783360
145.896072,3.134173,3.984044,3.490136,543421.535040
140.016212,3.124807,3.034023,3.344234,236367.797760
142.135767,0.007782,2.692915,3.233118,158575.864320
289.521331,3.109604,4.524652,3.246208,259181.778240
221.831110,3.126567,3.662565,3.287925,408033.650880
164.035023,3.140389,1.629380,3.271887,261425.776320
147.826084,0.010508,3.105700,3.473705,472735.595520
145.205154,0.005130,2.182581,3.234862,326875.720320
143.834890,3.136149,2.004683,3.549531,1322088.868800
173.833325,3.133922,6.248941,3.420797,320891.725440
199.360676,0.002757,3.668815,3.470169,337721.711040
286.747763,0.054094,2.814126,3.761206,2697659.691840
142.394704,3.140309,1.423545,3.296420,405041.653440
298.318531,3.131807,4.011607,3.464175,461515.605120
147.282441,0.013256,4.557635,3.214198,377365.677120
257.443830,3.136946,0.783848,3.291119,249831.786240
190.218122,0.006204,6.090595,3.327908,441319.622400
154.585277,3.128066,4.215286,3.122352,105841.909440
166.039952,3.136241,4.722904,3.184845,205699.824000
160.153660,0.010034,1.740996,3.093974,80035.931520
171.005075,0.004585,4.322034,3.465753,607375.480320
149.736616,3.128128,2.754352,3.270367,334355.713920
141.508650,3.138000,3.155256,3.245729,432343.630080
140.918605,3.139738,2.805713,3.259176,247213.788480
144.870085,0.005469,0.000258,3.175048,147355.873920
184.917565,3.140099,3.491959,3.155795,108833.906880
218.697785,0.001620,0.306080,3.293700,281621.759040
283.329876,0.001451,2.724472,3.314805,306679.737600
140.755978,1.992258,0.294978,3.537028,637295.454720
143.895951,3.141009,1.825639,3.503269,525843.550080
158.738185,3.134939,3.182037,3.281325,200089.828800
154.424409,3.139610,2.579124,3.409796,533323.543680
163.470205,0.009118,0.386977,3.362623,649637.444160
140.897227,1.059449,4.210920,3.484396,1602214.629120
153.836068,3.139290,2.283366,3.668119,682923.415680
143.182529,3.128720,1.867496,3.408637,581569.502400
198.304907,0.013794,2.583887,3.168400,107711.907840
151.700686,3.140487,3.997720,3.209675,111451.904640
146.509483,0.005174,5.604354,3.418322,328745.718720
160.405564,0.001827,5.401166,3.129464,178023.847680
226.242040,3.124045,6.139724,3.560883,471239.596800
182.791176,0.015465,2.075473,3.145504,103597.911360
185.265102,3.138127,0.193067,3.681379,1954896.327360
153.387947,3.137564,4.097153,3.781342,1290298.896000
143.485114,3.134807,4.650255,3.513708,595407.490560
147.638210,0.006659,4.585344,3.119383,41887.964160
208.038981,3.141122,3.545382,3.234239,169795.854720
155.133479,3.136067,2.586760,3.152673,126037.892160
234.712878,3.137930,1.889065,3.259068,150721.871040
208.963414,0.000406,2.001091,3.359106,405041.653440
140.090541,0.010841,5.864656,3.403411,407285.651520
149.683971,3.134625,2.462473,3.078752,30667.973760
171.653385,0.006491,0.706777,3.298203,349689.700800
146.892285,3.137380,3.671776,3.254534,653751.440640
172.880856,3.134968,1.566298,3.409462,224025.808320
255.855776,3.139201,3.446451,3.683253,1079363.076480
183.003609,3.137058,2.100414,3.242020,148851.872640
156.781036,0.044813,5.439658,3.368395,481337.588160
202.711335,3.139606,4.716531,3.155401,115191.901440
173.608590,0.004789,2.942305,3.304424,203455.825920
174.457237,0.005687,5.138742,3.284439,283491.757440
142.365557,0.003223,0.129838,3.236336,201585.827520
160.070231,0.001791,5.308767,3.308040,290223.751680
282.074067,0.011276,4.385388,3.230472,171291.853440
187.726963,3.136051,6.221757,3.514820,857581.266240
