# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,1.83,0.0
202.499451,0.033739,4.177509,2.103743,350063.700480
170.682436,3.136368,1.503405,1.974216,172787.852160
140.784397,0.005265,1.799910,2.180958,835141.285440
172.799228,0.004396,2.648838,2.221191,489939.580800
203.605997,3.140442,5.059181,2.020717,252823.783680
190.555442,0.006709,4.288640,1.958104,154087.868160
145.341746,3.131862,4.148921,2.058929,312663.732480
142.439786,0.008416,4.923127,2.110036,891989.236800
190.976752,3.137788,1.438960,2.093413,453287.612160
148.958811,3.136982,2.820123,2.204128,323883.722880
147.655624,3.135534,4.935579,2.106103,566983.514880
167.350333,0.006836,3.765557,2.085643,229635.803520
160.779953,3.134290,3.198458,2.241430,592789.492800
140.467670,0.006458,3.091954,2.174895,608123.479680
146.412660,3.130451,2.133118,2.027131,380731.674240
201.584583,0.010748,5.801132,2.021424,180641.845440
171.657734,3.140019,5.178016,2.240214,460019.606400
159.452138,0.000663,1.066972,2.215642,1101803.057280
141.939542,3.133890,0.077530,2.206438,944723.191680
185.892595,0.000036,5.542085,2.144463,424489.636800
190.135959,3.132192,0.531026,2.061951,324257.722560
149.883897,3.137528,5.764813,2.177715,439075.624320
222.992162,3.132006,0.542857,2.193661,794749.320000
147.540951,0.003943,5.092811,2.224394,800359.315200
152.160342,3.141553,4.391537,1.998335,132769.886400
152.789746,3.124911,1.165714,2.188587,696013.404480
147.906414,0.001557,4.303418,2.087962,512379.561600
169.355306,0.000727,6.092252,2.080104,359039.692800
226.001089,3.123114,0.896182,2.271885,669085.427520
148.262444,0.002103,3.783672,2.533537,4348494.279360
153.569449,0.004615,0.508024,2.303137,693769.406400
141.423164,3.134691,4.702718,2.126913,385967.669760
184.177082,0.009571,2.868943,2.217350,599521.487040
191.124448,3.130052,1.017724,2.099512,430473.631680
143.135458,3.136475,3.843041,2.281753,648889.444800
165.519675,3.141146,1.540296,2.143478,741267.365760
180.225948,0.000304,2.255368,2.099234,370633.682880
160.650390,3.127127,2.856085,2.412046,1173610.995840
165.383765,3.141468,1.016488,2.308605,666467.429760
164.771818,3.136921,4.142819,2.093481,316403.729280
188.950279,0.003782,0.999637,2.080681,347071.703040
206.745196,3.136064,2.919489,2.199898,1461590.749440
193.445268,3.140298,5.904841,2.150047,694891.405440
146.150176,0.003200,2.174508,2.135515,362031.690240
196.648656,0.001940,6.264931,2.105065,670581.426240
141.690014,0.010274,4.320267,2.078349,506395.566720
172.628109,3.131788,3.024693,2.287956,1402124.800320
144.159486,0.012483,0.037658,2.529142,3017429.418240
142.702547,0.003050,4.509135,1.968351,333233.714880
208.815252,3.139844,1.667399,2.121340,384097.671360
188.271037,0.012811,5.387619,2.140926,513501.560640
143.901354,0.007046,5.316988,1.977079,227765.805120
166.736700,3.140807,0.704022,2.201962,396065.661120
167.619394,0.012402,6.175504,2.037551,463385.603520
217.308246,3.140811,1.934714,2.240407,893485.235520
152.889328,3.138416,2.769989,2.113685,498541.573440
142.170423,0.004676,0.538067,2.308463,714339.388800
160.119607,0.002358,0.025920,2.074691,313785.731520
157.233094,0.001060,0.125857,2.558242,2456429.898240
