# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,0.483,0.0
149.669096,0.013425,0.922853,1.365124,4565788.093440
164.911311,0.003800,0.959810,0.811084,1452240.757440
174.961913,0.003700,2.505039,0.985720,2635949.744640
147.342063,3.138726,6.025391,0.887937,3509986.996800
144.729759,0.008523,0.987196,1.038837,11743215.952326
140.226833,0.003898,5.272457,0.655055,1093575.064320
140.456945,0.005947,3.141834,0.804462,2128432.178880
142.356004,0.006996,3.200144,1.003453,3619568.903040
152.880410,0.001636,0.790750,0.807076,2115342.190080
147.700496,0.001280,5.947475,1.123986,3295311.180480
164.082908,0.001667,2.088401,1.217151,2867455.546560
140.291021,3.138999,5.492593,0.594961,477223.591680
143.527444,3.136820,0.549507,0.785324,1126113.036480
140.072223,0.000418,1.523240,0.969102,2794525.608960
146.880802,0.004390,3.399186,0.921153,2027078.265600
145.856860,3.135907,2.358418,1.036583,3437805.058560
176.988499,0.001940,3.832155,1.026696,4281174.336960
140.130200,3.139967,4.233334,0.909302,1403994.798720
149.515135,0.003460,3.472167,0.629686,549779.529600
151.171519,3.136540,5.262324,0.807382,2520757.843200
142.493734,3.104237,4.329095,0.579318,944349.192000
144.615219,3.136404,0.406676,0.667115,1430922.775680
149.184993,3.137112,6.161217,0.629233,1187448.984000
148.867984,3.139974,4.234265,0.830962,4341388.285440
145.499816,3.136486,2.766289,0.636226,773431.338240
141.830911,3.134109,4.244773,0.643498,1092453.065280
141.904448,0.006576,2.466227,0.810254,2778817.622400
153.485063,0.003993,3.641548,0.758047,2812477.593600
180.302916,0.022358,5.828776,1.061088,1851298.416000
148.450364,0.001531,3.874823,1.047265,2092528.209600
147.303947,0.001829,4.676275,0.707991,1787344.470720
158.026350,0.004185,0.094341,0.962780,3015559.419840
174.961402,3.139185,0.170335,1.287015,3607226.913600
169.436780,3.138251,3.218756,1.002040,1617548.616000
164.695874,3.138152,3.774420,1.141882,6356124.561599
140.586289,3.137120,0.852974,0.701370,1355748.840000
144.042798,3.139751,3.554893,0.599334,1717032.530880
141.003449,3.139156,1.775810,1.176395,3291197.184000
150.842807,3.141378,2.552880,0.962313,4196276.409600
144.990019,0.007339,2.454964,0.956703,2892139.525440
153.599553,0.003620,2.163300,1.059917,4083328.506240
148.155649,3.141049,3.167115,0.734698,1489640.725440
150.545115,0.006558,6.111154,0.624249,1621288.612800
146.400915,0.005779,2.237725,0.710880,1329194.862720
146.605434,0.003352,1.444020,0.778944,2251852.073280
148.981476,3.141138,3.614228,0.778603,1466078.745600
167.156345,3.138473,5.644134,0.921731,3940834.628160
143.917766,0.008585,1.295130,1.035610,3512978.994240
