# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.359, s = 0.0 s
150.814685,3.130884,5.204256,0.712826,5717707.107839
140.321560,0.005025,1.506102,0.717903,9055654.251842
143.041374,3.136401,0.250656,0.631805,1924976.352960
141.799178,3.135572,2.837337,0.857040,9196652.131203
141.460781,3.137081,5.584405,0.745286,2914205.506560
141.127350,0.001587,2.416177,0.723978,8974496.321282
144.873789,0.008428,3.449487,0.715943,2315806.018560
142.811305,3.134816,5.417131,0.863396,4997009.724479
141.008639,3.131907,1.172700,0.749661,4251254.362560
176.033354,0.005473,2.641942,1.558861,20345582.591987
142.213012,3.138287,3.460730,0.538091,1187074.984320
142.487341,3.133112,3.918850,0.552823,1397636.804160
148.896907,0.005290,0.495358,0.793251,7913833.228801
141.583894,3.136561,4.130211,0.555117,2310196.023360
143.021214,0.005259,4.501180,0.643454,3561598.952640
144.748093,0.006984,0.045435,0.847556,3012567.422400
149.018622,3.140722,2.681057,0.525746,1682250.560640
153.537845,3.135981,6.018385,0.556630,1918992.358080
145.297859,3.133512,3.501787,0.545661,3627422.896320
144.335728,3.137015,5.611226,0.923594,11390160.254405
147.721884,0.004719,3.453444,0.716789,3110929.338240
145.346478,3.136738,3.326545,0.695358,5191115.558399
142.021584,3.138591,6.205470,0.701890,2508041.854080
153.718105,3.141152,5.300090,0.987281,3949810.620480
142.819313,3.138325,3.855929,0.563218,966789.172800
150.455665,3.137447,5.480624,0.883366,4032838.549440
140.524979,0.001392,0.691821,0.609303,1104421.055040
165.453063,3.088519,2.994792,0.725106,2868203.545920
143.542254,0.003310,4.247823,1.094932,5865810.981119
154.203275,0.008534,0.326547,0.710376,3121775.328960
147.169446,3.137741,1.897334,0.706890,5520609.276479
144.282000,3.136880,2.108100,1.038385,3498019.007040
141.431250,0.003931,0.108123,0.800952,6651958.308480
150.213368,0.006376,5.611574,0.718063,2860349.552640
141.745672,3.138341,6.178355,0.736931,3573566.942400
140.637773,0.010125,4.811326,0.602901,2283268.046400
164.132611,0.001396,3.574972,1.094322,14231809.823041
141.823334,3.133241,5.456511,0.469968,1297778.889600
145.275162,3.140827,0.624453,0.441517,949959.187200
145.594614,3.140335,2.050802,0.500924,1392774.808320
142.472417,3.139726,4.048356,0.948118,3601616.918400
152.282422,3.135285,4.053938,0.821580,3390307.099200
145.320993,0.005476,0.264561,0.987272,4009276.569600
142.075534,0.005287,4.442047,0.570690,2873065.541760
146.256168,0.005727,1.364451,0.702843,2526367.838400
140.382603,0.002676,4.081326,0.771218,4234050.377280
159.533724,0.001300,0.682230,0.911099,3341313.141120
152.364998,3.138867,1.034184,0.739016,5122299.617279
148.701173,0.010617,3.073663,0.919634,7558533.532801
154.570265,0.005582,0.663524,0.528748,1405116.797760
159.615790,0.004065,4.275156,1.096593,4073978.514240
147.627113,0.005172,3.898966,0.445097,1111153.049280
140.204870,0.040135,4.806777,0.473938,1457476.752960
140.294951,0.006182,3.009895,0.618803,1496372.719680
145.763417,0.008006,3.972388,0.713344,3991324.584960
143.486093,0.012775,3.194506,1.104892,3649488.877440
142.830955,3.137113,4.102895,0.699734,2512155.850560
147.216220,0.003359,1.964406,0.791847,4514550.137280
142.274941,0.015388,1.991769,0.681893,1688608.555200
149.773857,0.001904,0.691548,0.810985,7180045.856640
163.262822,3.137417,2.391194,0.816420,2635949.744640
140.109334,0.014886,4.801760,0.525594,1745456.506560
160.966571,0.003039,2.111774,0.928526,6398012.525759
145.522379,3.140703,1.101612,0.599709,3720174.816960
177.448219,0.000170,2.350000,1.510458,4900891.806719
141.144609,3.136460,3.421428,0.832525,3296059.179840
147.383654,3.139842,1.660613,0.700445,3440797.056000
145.424653,3.131524,1.937069,0.809419,4312216.310400
142.475636,0.008692,0.154127,0.598574,2331888.004800
140.112337,0.009664,4.866420,0.530665,1515820.703040
140.064497,0.041046,4.997860,0.607955,1166879.001600
145.087386,0.002034,4.721138,0.680263,2579475.792960
165.077936,3.139772,5.025465,0.546624,1579400.648640
142.422561,3.135912,5.749804,0.623815,1648590.589440
142.239505,3.130049,6.132517,0.549553,2839031.570880
140.709611,0.014882,3.010070,0.648348,3367867.118400
175.922689,3.139204,5.016676,1.364837,11641114.039686
159.112173,0.008059,1.585524,1.160856,5259557.499839
144.313228,3.137706,1.825266,0.819298,3641634.884160
149.073618,3.136867,5.925885,1.111205,6273096.632639
178.892920,3.140857,3.938440,1.159839,4351112.277120
142.054504,0.001851,5.703382,0.854087,6382304.539199
154.729694,0.001276,4.022819,0.730807,2192012.124480
147.952359,0.005604,1.433635,1.151205,16868507.567035
141.710070,3.136112,4.235023,0.507543,1494128.721600
150.195841,3.133598,0.459469,0.601382,1612312.620480
142.504761,0.012162,3.525234,0.642326,3404893.086720
147.218151,0.002078,0.354901,0.539962,1946668.334400
144.235341,0.006221,0.880501,0.887309,3740370.799680
151.660070,0.002988,4.818640,0.700754,2468397.888000
143.725191,3.137085,4.992046,0.546301,1402872.799680
141.175365,0.003784,5.730365,1.315879,6993046.016640
154.872443,3.140515,1.374439,0.639795,3838358.715840
142.277935,0.010131,0.147332,0.564229,1872990.397440
145.818028,0.007462,4.285126,0.720273,3809186.740800
168.220219,3.133569,1.222988,1.168553,10498171.017604
155.656871,3.137951,2.686589,0.626279,3038373.400320
145.289520,0.003593,2.691891,0.814945,3199567.262400
152.249390,0.000527,0.036699,0.527513,2488967.870400
150.835174,3.137196,5.963912,0.906745,3181615.277760
146.799725,0.007601,3.257328,0.450853,677313.420480
146.923411,0.005522,1.805516,0.772794,2886155.530560
144.588591,0.009608,6.175182,0.534863,1358740.837440
150.459982,0.008867,6.263650,0.813882,2804997.600000
140.745708,0.012427,4.628933,0.761732,2953475.472960
143.702818,3.133995,1.819770,0.762931,6282446.624639
151.339702,3.136412,6.010032,0.447855,774553.337280
140.357326,0.010352,1.670526,0.723518,2839031.570880
142.736588,0.009586,3.496826,0.602031,1627646.607360
141.805733,3.125815,0.442655,0.507292,1621662.612480
140.606552,0.003139,1.251616,0.667129,4309972.312320
142.680813,3.135273,6.143579,1.213682,8432944.784642
144.707993,3.136430,3.396317,0.611642,1494876.720960
141.913006,3.134110,1.924720,0.652010,2922433.499520
146.097288,0.005911,4.756430,0.629893,2060364.237120
153.919236,0.002343,1.181756,0.525899,1154163.012480
142.927190,0.006561,1.265535,0.509555,2368539.973440
143.241402,3.140533,4.866577,0.789182,4753909.932479
140.307577,0.007742,1.872074,0.612478,1942928.337600
148.618169,0.002641,3.943045,0.764041,3019673.416320
143.630577,0.005979,3.497440,0.772869,6392402.530559
154.450777,3.141149,1.681970,0.870167,8306158.893122
150.656549,3.138723,3.533664,0.551557,2407435.940160
144.873793,0.004908,5.936838,0.556596,1531902.689280
140.460569,3.135383,2.421632,1.077903,4483882.163520
140.397706,0.010370,0.083327,0.663862,3919142.646720
146.858099,0.002307,3.384550,0.600354,2921311.500480
140.140144,3.136299,5.035584,0.958157,5105095.631999
154.922475,0.006116,2.926821,0.719520,1458224.752320
140.040927,3.122431,5.956213,0.614906,4312590.310080
142.253444,3.139995,6.134753,0.455514,1494502.721280
142.328093,3.136875,4.769176,0.800782,5721447.104639
148.546513,0.002441,2.666281,0.454677,921909.211200
145.549788,3.136157,4.366143,0.526177,1125365.037120
149.801644,3.138698,5.657430,0.995121,5484331.307519
152.564975,3.138939,2.758810,1.062231,6531530.411519
152.920186,3.140117,4.751252,0.469663,1337048.856000
156.666727,0.009396,4.646304,0.606273,3406763.085120
143.513313,0.005597,0.710649,0.742759,3991698.584640
142.192331,0.005662,3.531442,0.595134,1348268.846400
141.200731,0.017896,3.077848,0.491298,1146309.019200
146.283281,0.006473,0.752255,0.657107,2816965.589760
143.232577,0.005361,4.814337,0.521451,1366594.830720
141.547424,3.128128,4.665564,0.436363,597651.488640
147.845074,0.005445,6.242126,0.747282,6808290.174720
148.328952,3.137792,5.857812,0.570090,4657792.014719
142.297346,0.000078,0.101125,0.474896,781659.331200
158.206548,0.007896,1.181930,0.859037,1742090.509440
140.158667,0.030445,3.537918,0.713755,1834842.430080
152.098584,3.136446,1.194753,0.720118,1813898.448000
141.889188,3.134327,6.044995,0.595627,2177052.137280
144.232268,3.134848,1.557727,0.548738,950333.186880
141.057086,3.128275,2.107415,0.509805,3280351.193280
142.219761,0.001621,3.656909,0.818182,2348717.990400
142.248258,0.004746,0.007823,0.541327,2056250.240640
150.125080,3.136832,0.584036,0.544232,4230684.380160
155.783728,0.000460,3.450306,0.872265,5130527.610239
155.733060,3.136025,6.075667,1.184133,2614257.763200
150.424625,0.006069,1.596096,0.647580,5098363.637759
141.382955,3.132772,3.756666,0.451535,552397.527360
146.840058,3.140201,2.691260,0.486402,1182586.988160
148.626050,3.136076,6.179400,0.756981,6848308.140480
143.466318,0.003603,4.787375,0.510485,2699529.690240
141.012364,3.134569,3.285672,1.149678,7908971.232961
145.112147,0.006696,5.547356,0.397475,448051.616640
141.985358,0.006229,0.450910,1.015188,5269281.491519
141.094761,0.005566,5.766132,0.439109,501907.570560
152.076202,3.133555,3.844694,0.729321,3544394.967360
141.044059,3.133823,5.499506,0.468190,795123.319680
140.095048,0.004966,4.757910,0.508589,1424190.781440
145.535180,0.009426,2.856787,1.174614,12882418.977604
142.598491,0.007668,1.600641,0.850580,2312814.021120
148.025904,0.003604,0.375370,0.748073,2273170.055040
143.912552,0.006025,3.975089,0.843296,3732142.806720
144.488811,3.137374,3.024290,0.514933,1157155.009920
141.858938,0.003044,1.250682,0.471986,1908520.367040
144.325906,0.009210,3.489969,0.557180,2553295.815360
146.064849,0.004630,0.005206,0.881689,3105693.342720
