# Format: pObs, pObsTheta, pObsPhi, pExit, thetaExit, phiExit.  Units: GeV and radians.
800,1.8748922895842055,2.133080735286816,800.0116669679504,1.3157418950196451,-0.9844548389194213
800,3.0399327670405842,5.438181904693366,800.0507333692493,0.1429801052757413,1.470621937573833
800,3.083144579961804,3.915601370648238,800.0505375163029,0.16706622797255039,0.6027302600357359
800,0.3192830261991646,1.3893919927674565,799.9766285769355,2.753779096728832,-1.726552417008384
800,2.6329981783690277,3.175231189852937,800.0392694991397,0.643622327299676,0.07441283132964542
800,2.6791225615926457,5.8887533948945965,800.0451208539495,0.4955226923051318,2.509927074525526
800,2.245329081271098,0.7351324781436306,800.0332727897761,0.8965073767876315,-2.3904687448065456
800,1.0521412024837522,3.927059568780722,799.9889956698188,2.064376587559192,0.7765377726629306
800,0.3194546530756912,0.3646104878733869,799.9822171401373,2.7898829076619402,-2.730470413906383
800,1.9715604181257405,1.7557387947504957,800.0177825897473,1.218149568060945,-1.3494240670341526
800,2.45941749952478,1.1399957579942424,800.0388511446197,0.7112647081290823,-1.9137849668803304
800,1.8548434389817654,5.508702331785933,800.0169353727193,1.3858666133592625,2.3153088990223427
800,1.4622959502445845,5.490063598955926,799.9884536782027,1.7052002226885667,2.357292741414188
800,0.6332538525922198,0.12377553906565097,799.9831800996882,2.440633573329167,-3.05239743230148
800,2.5986983357129567,4.775055053583623,800.0396546128376,0.6866475930373512,1.5063547677730396
800,1.4288098422171958,0.19775635296397365,800.0025050599828,1.8689084275511818,-3.1045026688673305
800,1.9426107769503513,5.844815950372045,800.0264167871698,1.3162852473096276,2.584017818767226
800,2.3323239466297148,5.122383366766092,800.031739527745,0.936202617728636,1.8849881204175942
800,2.0814718207584413,4.904820788159906,800.0208464161924,1.1642413416568294,1.7171102676281864
800,1.9362963441163776,0.5701519389225496,800.0236687397683,1.1673173631201406,-2.5920682199120884
800,2.86251849320098,0.2893448399682583,800.0500532142061,0.21527008763008168,-2.9992978198547364
800,2.745091538132109,0.7063136587814336,800.0481163517838,0.3492784537032025,-2.3791728908606182
800,3.1302352078603697,0.6381282268537021,800.0510415274216,0.09028759178611463,0.47212319642433953
800,0.05875718885748338,2.865770655105713,799.9731168223299,3.0664455378923345,-0.6459723158766453
800,1.2186230445101733,2.859144882348433,799.9908209873463,1.9120388183265646,-0.28863330937393306
800,2.393068961331938,6.198007453621344,800.0360654885241,0.7950999986735016,2.88670456071467
800,0.3297058872915395,3.5521024330505995,799.9793967998646,2.784475215291541,0.3558005793698124
800,2.706925907591496,3.428291001624137,800.0428879629468,0.5788695487349467,0.3053482197060575
800,1.294865281604582,1.5750482400109167,799.9870583094079,1.82662293813828,-1.571526199443292
800,2.4525442028535,6.071584872555999,800.0376888119212,0.7454390311461458,2.7478308988658946
800,3.1100942557446185,2.8116240320287957,800.0508330681045,0.12904019934437108,0.2754006351724993
800,2.9875624900891156,3.5652351031303553,800.0493339687537,0.27380973881670573,0.4389779796159807
800,0.8503953035639538,5.212716386583827,799.9679083469665,2.227577267184194,2.0861611420627275
800,3.0265732530757283,4.779224085680182,800.0502073793783,0.201797031008335,1.1541577275490944
800,1.5621012209890068,3.4870223209576796,799.9990840824237,1.6062769746071275,0.3417235165004771
800,1.1304403847458415,2.7105714614680316,799.988316332283,1.9914535371623556,-0.43969142853305604
800,1.0982076380929566,4.008750572081139,799.9895216011199,2.023353152294376,0.8590480937981347
800,2.419957925193576,2.3702904788678527,800.0326744413827,0.8202741762762458,-0.7026847414161694
800,2.4320206466938004,4.1110455608581375,800.0304449059154,0.8459748996506983,0.9331933263137105
800,0.5001223450820897,2.223046339587528,799.9721400701349,2.5784234697742496,-0.9661196703241703
800,1.7237578630057184,3.31051468300263,800.0034938526246,1.4621003857595383,0.16896859530997613
800,0.9949241262257464,4.382974471361781,799.9853088029452,2.1145150811110214,1.2359850890333137
800,1.901527577390155,1.731146614819293,800.0148519278824,1.282212498203199,-1.3792190334732448
800,2.2492228599099127,3.894490914625443,800.0225733340116,1.0010501438993633,0.7377594939424679
800,2.128660041322483,5.435513666859702,800.027539457638,1.1318357656754099,2.2055593618023788
800,0.7052662452456988,4.088083969949343,799.9835532767767,2.3863256883531867,0.9322662019719877
800,1.3343434678940245,0.0007317166039486622,799.9782713257879,1.6813349511969355,2.773349279435139
800,0.9971373678394313,4.10522528168633,799.9873505540604,2.114243131073357,0.9552449560665804
800,2.676719797660904,3.7314196935474264,800.0411003056919,0.6102312904290597,0.5708989971949716
800,2.240993662554878,3.482357033852347,800.0219115249814,1.0046250676627873,0.3430626379726202
800,2.6414389715060427,5.220024958512342,800.0419420495223,0.6123489003347923,1.8904515062692564
800,0.6239700188761863,3.668464364038101,799.98430947897,2.464901660264748,0.5042672403717449
800,3.100530726763103,3.268803571175665,800.0507118601239,0.14629478873522206,0.36885033994440386
800,0.1480186636925871,4.050806512224796,799.9750719271711,2.9951949712655472,0.8152189769855468
800,2.8854708867321115,4.113092794552159,800.0475224351983,0.383560457570737,0.8556012906279395
800,2.121384513478617,3.8995018086603768,800.017345942354,1.1154487919976828,0.7455461231411267
800,0.908555538398196,2.0854704233256864,799.9771327573783,2.1867868545453426,-1.078101868494399
800,2.738591248860848,3.2869052212583743,800.0439002388371,0.5416942664671677,0.18581852805700075
800,2.293779417368353,1.4067187071048073,800.0323621454646,0.8987011046607072,-1.6623668411604378
800,1.830986061145878,4.970837583314363,800.0106136802624,1.3854020322011031,1.8032366224779548
800,0.35382565142653366,0.24253865999876467,799.9821706351006,2.7540798478234163,-2.8711649315703816
800,2.704738555085762,4.686298107649309,800.0431943205151,0.5689629287070562,1.3968811160645735
800,0.05829295123239042,1.0410514573433023,799.9727325952487,3.050824293933378,-1.9584831709210087
800,1.4847804076883753,3.3847185611790778,799.9972535980899,1.6746954230879083,0.23944880875786925
800,0.7633048450839812,2.3970298901073672,799.9779113357304,2.321352213073321,-0.7706214997731328
800,0.7425944420058443,2.215511523797529,799.9750453226961,2.3379588159049196,-0.9555968793772613
800,2.907215929968012,1.3143754253036297,800.0500260824048,0.2179112260477793,-1.4672718492857408
800,2.5064160290609374,0.8281440091468566,800.0414212809333,0.6285712755040194,-2.2613349824064133
800,0.75687095046557,4.423756387232212,799.9812746239958,2.335863807653883,1.2748641524377224
800,0.9959377797833442,4.204144495041536,799.9868101291618,2.1153021967619936,1.0550493231040405
800,0.8433753264337049,1.6307143874438728,799.9683554294796,2.229411495349935,-1.53997471944156
800,0.6581697681469856,1.3732804112679071,799.9796977083637,2.380034294008559,-1.7539886269812273
800,0.6463511025371025,5.657580431322161,799.9595944597348,2.4065823175254777,2.5293925263728267
800,0.6027356996647786,5.658383958619769,799.9613405504234,2.45774140617423,2.5302753050582885
800,2.0195098021358175,5.321389268689531,800.022414692854,1.2296238837332782,2.117721727737868
800,1.1523850378938834,2.773981048989361,799.9890711949555,1.9714830197525477,-0.3755572224626045
800,1.6971614290574806,2.9912290871974125,800.0029663537451,1.4839105042101386,-0.14646196948203127
800,0.703465551168529,4.286917723259672,799.9818481888093,2.383078451349007,1.1338262491147069
800,0.7525532839024405,3.6300173583596838,799.9856590043289,2.3423392881657454,0.4713566836120468
800,0.3353477051012339,2.751067324300273,799.9761601034943,2.765707398134383,-0.4589677192152025
800,1.3519935158958445,2.0299464840486987,799.9910394083815,1.784487932769224,-1.1131820470944855
800,1.918646400676308,0.9372510569325483,800.0203917753839,1.2236770677478046,-2.1802068940918664
800,0.9640397168612171,0.27297417491449494,799.9909449538183,2.1303488081667132,-2.932386507624089
800,0.5924775655167727,3.000702086750744,799.9820303586002,2.492741719235813,-0.1711399796305969
800,0.9040431185813125,4.925517991324696,799.9754291931954,2.185262252073408,1.7900803551644702
800,0.7254603261012553,4.288072130357735,799.9821930190005,2.365484717119211,1.1359198762278224
800,1.4403716900882975,2.8465607763692997,799.9958356927908,1.7122049155938126,-0.2957705326155018
800,1.8468279348561936,3.4547947838784534,800.0072395662223,1.3539542242903717,0.3123843436048906
800,2.2953022138103085,1.5424674182546392,800.0321301910898,0.9012618917026196,-1.5257638112075298
800,1.2366344048151001,3.9059214827460487,799.9920781014353,1.897827891893845,0.7568430588574259
800,2.90946298033605,2.1197156250554503,800.0490507432768,0.29404726497047584,-0.699532835587252
800,2.558296458858017,6.002221230073371,800.0415347266754,0.6265740059996182,2.661332985283495
800,0.9474710952057492,1.841192468969286,799.9750529314045,2.1456007023826236,-1.3226846536943073
800,2.51070785855046,3.011508537762486,800.0340741382086,0.7558386345307471,-0.08874296223909119
800,1.0611033876523166,1.991976912968843,799.9804369409998,2.044971783984949,-1.1648073386126438
800,3.096331647806818,3.3219484723198747,800.0506727216003,0.15144650273086274,0.37870899219380694
800,1.753730952135804,4.225988493971547,800.0047278975228,1.4413626472948469,1.0726905612393518
800,2.841492934107385,1.4004284972678533,800.0489522386613,0.30011467264692304,-1.4663674859566518
800,1.8157887043806324,4.453878563482524,800.0074677168916,1.3895299985660496,1.2959631786550494
800,1.5579788635092697,6.0025402422950425,799.989139018995,1.732865898670574,2.873371814821748
800,2.3774033539236443,4.8927367205648515,800.0319558024993,0.8937267469996041,1.6658869197784474
800,0.8408876988264611,1.7415937684563971,799.9699516080564,2.235422430715378,-1.4288305958137704
800,1.4204209854725018,6.247520546531375,799.9639105799293,1.3827482727034526,2.5042816633609957
800,1.8390283241414238,5.258182575523646,800.0133001503712,1.3875375711833067,2.0813291482481873
800,2.3464171839475956,5.290548741787667,800.0329845830258,0.922218510922443,2.034858174724271
800,1.5114916488641192,6.278698145143576,799.9856237439425,1.938424672638157,2.9187146369192414
800,2.7406164977036616,0.8468913026431784,800.0479281930707,0.36292023429603343,-2.1939486570362403
800,2.8115278851588004,0.11486955158455103,800.0491708562225,0.2836073092879113,3.056327423547302
800,2.258412548615711,1.1392632926635828,800.0323081437098,0.9152446105765513,-1.9425663319332829
800,2.429198947230419,1.8052421802111507,800.0356591488213,0.7872758328705675,-1.2434077965232706
800,1.189662721957216,5.615273070099352,799.9629747385634,1.9032644111944652,2.506362182347479
800,0.3564609985055083,5.5724963851659695,799.9689208915055,2.749214423639083,2.4621867964432815
800,2.9766346772707486,3.6716254991632002,800.0491533657377,0.28638081740953525,0.5100345122407532
800,2.9240371868276016,3.913699759375593,800.0482423356443,0.3436746457550386,0.6916349124730565
800,0.24074077940751737,4.761514688577902,799.9738867909375,2.8928524572429364,1.6238137977274605
800,0.2737287043243226,4.173556881979804,799.9771765032647,2.8537902294238444,0.9929427729913348
800,2.808152521221727,5.30861792551679,800.0470646398694,0.4067696213707922,1.881741319499763
800,2.077299180746259,2.5860254423189772,800.0177297380237,1.1393907318176255,-0.5289058838277363
800,2.062935137365886,3.015491218897184,800.0156631294288,1.1578343853658855,-0.11231914098243756
800,0.04642683655736057,2.68617313746652,799.9729241438412,3.075009041768194,-0.8572158175485184
800,1.3406787447183834,2.8498389525877883,799.9934405961578,1.8017232704605566,-0.2949133179074305
800,2.573846640397046,2.8670795512087306,800.0373201867175,0.6946671631042125,-0.21373756548787165
800,0.28293295080658654,0.2591681878960026,799.9802010891591,2.8302502864759753,-2.830729113826951
800,0.2729513456599424,4.268476397049216,799.976752577101,2.8553304419946257,1.093713298787121
800,0.808791901652119,0.266781146840648,799.987141526513,2.266389477061622,-2.9177973911209074
800,2.215757013579977,5.8296862993125576,800.0320210610024,1.0352018878502771,2.5376818501229397
800,1.0859087380959984,2.8526916456305784,799.9881205130059,2.0313468059939335,-0.2986323926052374
800,1.67882970906554,1.9078653054075527,800.0042937712794,1.489151683357674,-1.2185859479465544
800,1.6688828826334694,3.688156346938902,800.0018398499036,1.5125841132077185,0.541477944976251
800,0.5359028589154158,3.76342741711243,799.9830655774733,2.5588928960094988,0.5952338467741216
800,2.146762763874568,5.743334290219664,800.0308968492731,1.1100456385508457,2.4730057934732828
800,1.414041926917191,4.080365728767688,799.9952592328924,1.7391935927621167,0.9315504045407789
800,2.5279693001669,2.2832643100015133,800.0373822885601,0.7190642023106798,-0.7642486919064192
800,2.8852140207322545,3.0107789246719125,800.0477083496808,0.3737335190375941,-0.003677270876783501
800,0.1833662862121641,1.6280323082131494,799.9720068708986,2.9057491670496702,-1.5368518079076365
800,0.8514555488133442,4.1038987218358915,799.9850688105789,2.2451056358089856,0.951846114755588
800,2.103181686555942,1.0033827442138001,800.0275720403091,1.0533305622154694,-2.0998365075723116
800,0.7016800720497125,3.453778165085163,799.9850190391176,2.3866201050632805,0.2917600965736494
800,0.07690066620988212,2.399159829052172,799.9727240732184,3.036746382653894,-0.9670889299603649
800,0.5632429741416725,3.9996150349311304,799.9825814532525,2.5299820557702652,0.8365339978812176
800,2.0587658138228235,1.681895766039701,800.0219380872974,1.1340522719916488,-1.4147947551553224
800,2.7802814558385736,2.474430351143269,800.0458774451675,0.4619930120507371,-0.5047999587430299
800,0.2595395930013802,4.097331419332596,799.9771762013536,2.869218469724993,0.9095528138692082
800,1.7208216478697782,3.632814926335614,800.0033117031396,1.4664303909717151,0.48693184542126483
800,0.2539335612157334,1.4076916879765458,799.9747886162945,2.826919352562821,-1.713024859656637
800,1.791925587601015,0.9492000157594491,800.0142509866563,1.3442014015023411,-2.173152891498201
800,1.0672486636464091,2.2558568653118485,799.9832521404933,2.0435242668750218,-0.8986760346003783
800,1.7102390653576824,2.3101396250147364,800.0045235052258,1.4666697382764726,-0.818511226339454
800,0.4786292406077557,4.893852780066458,799.9729921527527,2.621554846841018,1.7566968831255922
800,2.022789127357898,5.109093397208449,800.0203230699024,1.2209717743709947,1.917934444939834
800,1.0707094938933244,2.0738285595417647,799.9815740772275,2.0376675512897684,-1.0818714014430848
800,0.4868153613856059,1.4004579915843287,799.9793320322821,2.5643537858305283,-1.7175009210640617
800,1.2429502245101878,6.008213000930327,799.938596928137,1.7578868451437981,2.8634311695447057
800,2.3312525524885928,2.9229782375187643,800.0268053799249,0.9146219944210823,-0.18759166948639197
800,1.369092192817634,3.3217799808481896,799.9947634250922,1.7779440167424145,0.1754056130859287
800,1.7105161776724493,5.9015092967994764,800.0115291333523,1.5659458972363987,2.6852406496576853
800,2.1186462269426123,0.22339842555332456,800.0301417836782,1.0120865761600533,-3.0488600929030842
800,2.0882080715310583,0.6388664907638226,800.0295284914356,1.0341987540541442,-2.509166760465077
800,2.378172376910088,2.772546916311258,800.0292922498917,0.8687329690753528,-0.32649362433412177
800,0.03528856065104513,6.127462154127896,799.9726905622049,3.096531916168095,-2.6754712726335033
800,1.2948642645780257,0.9479100659810493,799.9958916326297,1.8086443053000096,-2.183899276556031
800,0.27263533682922203,0.8811437010522623,799.9810014165829,2.82378215813362,-2.1853671382899016
800,1.4180131833698875,5.224680249464754,799.9889608427599,1.7368609870502305,2.0866788389904043
800,1.1587781652903928,0.7785609183332216,799.9969946059402,1.9410955497570224,-2.3532450664614264
800,2.636998521833319,4.337248152910311,800.040649542552,0.6551743312373073,1.1084860698997743
800,0.6070359171094202,2.9653687554518946,799.9819759524441,2.4769197806146446,-0.20568825281706474
800,2.525106618153502,4.148783433038471,800.0347199555293,0.7564998794311582,0.9593526102180484
800,2.749051876415921,1.6471342321573212,800.0465801852655,0.43003804135928947,-1.2876934951886239
800,0.24652306957853254,4.491734507850591,799.9753274300651,2.8863744727783764,1.3308286805582903
800,0.5834421689104903,0.029384274866051996,799.9811285248575,2.4930447795125024,3.1383567966331274
800,1.7852164129221793,1.7655553893719027,800.0094892946107,1.3897472945146967,-1.3532814294354079
800,1.416493644000255,2.0522132990785398,799.9935322180563,1.7269217237224666,-1.0880026559363642
800,1.051398181445383,2.2346375155794185,799.9825773232615,2.057477835868912,-0.9207305733363658
800,0.5289905512558981,1.7939024943620527,799.9656312036698,2.5339186258239295,-1.3926330339290534
800,1.8387831783247641,0.7026975781163349,800.0202490958737,1.2732041061459984,-2.4351995414516345
800,0.5279385416835551,3.227902822994352,799.9823291419507,2.563943391225334,0.052870885064433853
800,2.480416409108633,4.628098120183015,800.0343793876752,0.8010339349256738,1.4041055689906736
800,1.7270315666245377,1.607374621756473,800.0074994624113,1.4385767994811889,-1.5142353171795724
800,1.7082362709330523,0.7992863781895556,800.007004314525,1.4140895188024658,-2.334488293919631
800,1.4238580975635662,1.9911781647539435,799.9936819729575,1.7194655261462946,-1.1486319468014954
800,0.08031636879589721,4.913729580630127,799.972955369202,3.075449092580391,1.8655883060949627
800,1.7757387432746707,3.3166812061680915,800.0050686514268,1.416055740039181,0.17575550619589286
800,1.4089792600047355,3.1617351267383196,799.9954667048063,1.741677952172903,0.01685500030906802
800,1.2005526884283588,2.8524453830215037,799.990429392705,1.9284093326346357,-0.29578725587213456
800,2.8210090699219137,5.362093888081532,800.0474711321569,0.3865698892139655,1.9186900515227423
800,1.9079322742811486,4.4093003025287025,800.0107765769881,1.3085479412468537,1.2486733732784858
800,0.6788855873424984,5.113132532826068,799.968449452844,2.3932398011701586,1.9816030665354356
800,1.7012766908499923,3.808973896366048,800.0028048914778,1.4846263567655515,0.6609497799327245
800,0.9687878070670104,3.5129933403320734,799.9883778059667,2.139347585218726,0.35977146033965607
800,3.058025079920532,0.8990898741400466,800.0512072622212,0.04133677122758263,-0.6864288012539835
800,2.739357469600767,1.323960370116926,800.0470430964133,0.4084243688337683,-1.628647987283414
800,1.3421037940292564,5.017093605136109,799.9877433103233,1.8007036841047284,1.8774753854441626
800,0.05575961777355065,6.2306622031315335,799.9727384474373,3.0746123637101976,-2.795073547089346
800,0.36254238776021763,4.797850698655013,799.9740479639624,2.7538708464073336,1.6583370807524624
800,1.8509579497412965,0.6229626716757988,800.0195998559957,1.2509143184223044,-2.5262882478497337
800,2.316108103306129,5.149187455404704,800.0313697672445,0.9516664172978918,1.9125623132594955
800,1.2755889449557118,2.5201631235578343,799.990714769728,1.8583992119060586,-0.625743719385536
800,2.012635848191742,3.2330483118183135,800.0132821091545,1.2049627994904746,0.09790079028791464
800,0.4724733480443728,6.192256287989947,799.9783252888658,2.616438553116191,3.0351062987963338
800,0.6228948797375322,5.459841814161223,799.962190435094,2.4429557782625664,2.3367407595037752
800,1.3417504234817237,3.7480111117710777,799.9942244888009,1.8032982095086867,0.5996703269690561
800,2.6834094906124433,5.761088881387273,800.0448112937289,0.5066651305705102,2.378594503521777
800,1.0271889807175985,5.373492552469207,799.9667890736177,2.059945514553432,2.2531503548399847
800,2.809349250617073,4.1939427068335355,800.0457716637751,0.46657438648592675,0.9455383019906792
800,0.5149487680101892,2.1505421626379473,799.9711904514892,2.5609104184480804,-1.0377012579671527
800,1.4603981816416791,3.5803794281321597,799.996714795805,1.6970071939092517,0.43356234705886915
800,0.9026244616094843,5.850215949432531,799.9546217366167,2.1278372354005253,2.7038098436711144
800,2.6769992846480593,1.6527291736288596,800.0446643245147,0.5125349390117941,-1.3194531618901537
800,1.0533516344909026,5.67667561130204,799.9548595105538,2.008802446388569,2.564268806770928
800,2.4517249090844437,2.418949273997164,800.0337539431447,0.7918780717647453,-0.6515025009209924
800,0.14071948540035972,3.3179474025374383,799.9749126118119,2.990005824137716,0.01218610492808159
800,2.396848078881976,1.5537366054798785,800.0355642255638,0.8043698832784436,-1.4977781930448342
800,1.5366750780616156,1.4944047388634507,799.9986221607846,1.6076252427179067,-1.6385711910570302
800,2.534538431475613,0.3776675766097135,800.0427583374476,0.5821030351282881,-2.828766051564489
800,2.109665670820382,4.561931412271587,800.0194403730515,1.1346808885533228,1.3858670748038229
800,0.10612326215346668,3.824358471507601,799.974389355097,3.0388102110197615,0.5039777409885096
800,0.7165470925106061,1.5406621825461535,799.9632637470104,2.340906845641896,-1.635961941166716
800,1.7992494205156264,1.8639905147893856,800.009668809474,1.3792430647178575,-1.2548416781121152
800,1.9878045797236412,0.6300974080439001,800.0255297297,1.1270330711520125,-2.5202280101404337
800,2.9569278818346643,2.384300277505714,800.0494900489664,0.26276857889724264,-0.4167975529006145
800,0.3336029822402309,3.772987380506308,799.9794209565553,2.7826725583337293,0.5840658851701729
800,2.1044487727491994,0.12802312285772555,800.0289256789787,1.0459513621072076,3.1069995818050598
800,0.8736737821935607,2.601601996845142,799.9821981977801,2.221727213787251,-0.5584798733290486
800,2.1430699034734086,4.012269033217963,800.0184629894376,1.0973055953897823,0.8540058666534138
800,2.2406114133070654,2.2708887566751983,800.025903838081,0.9838970057525496,-0.8208937886620373
800,1.5437779447591824,5.664533027772146,799.9936394345375,1.6552491753734833,2.5254945949258594
800,0.6636043010981498,3.288882696277515,799.984188889761,2.4240472115668297,0.12385333437651648
800,0.5454460658315066,3.6714966131254165,799.9833493038263,2.54796662489014,0.5026943662472027
800,0.6339512115289287,5.898445655232523,799.9661805228109,2.414727387601725,2.739213617737808
800,2.849052277297761,1.7876138703513842,800.0484666541817,0.33091212363750594,-1.0698248196459823
800,2.2033259887612306,5.445873649953382,800.030005572686,1.0589486872178409,2.2024285857325885
800,1.7372065096086864,2.5752346248337457,800.0048997678449,1.4451733271314149,-0.5556150283191631
800,2.632552811059867,5.734620169645735,800.0430959854248,0.5718631388998414,2.3713570698036257
800,3.0227905985539705,4.259674082045931,800.0499365694452,0.2273529903230849,0.8571746913347869
800,0.31303465368739225,1.7318614434273751,799.9695025030796,2.7611702127208764,-1.4481797530666687
800,2.3237865349606563,3.17177541162512,800.0257741295163,0.9258981726047061,0.04871032506478029
800,2.5866956106293006,3.7936416724838793,800.036870007748,0.6993532891690378,0.6308684212774733
800,2.4240271116105108,1.9908819915173623,800.0346118941048,0.8013915690176502,-1.0645941683138695
800,2.455252730903271,1.0623956921490318,800.0389464376201,0.7083638661791006,-1.9993136421625533
800,1.2249859478203913,4.2780408913384775,799.9905503874194,1.9076021981418643,1.1302516723806528
800,2.373001916037463,1.2460316619327942,800.0358120032095,0.8086528157602942,-1.8154884056770142
800,1.8961202694707087,3.633208298981442,800.0088265503706,1.3119614852923487,0.4877355747106814
800,2.0354571539845328,6.064720896554578,800.0325863035818,1.1918533967940785,2.7441113194783315
800,1.4836731219037471,5.588172618194248,799.9886886727735,1.6929051826856385,2.4570378327771416
800,0.42459064143709213,2.6239879732620057,799.9762635276826,2.667357284832411,-0.5707294954390226
800,1.3559772739379268,0.7169882306710464,799.9979713499326,1.7654042800719878,-2.418891935940482
800,2.4631334898972064,0.88796260043177,800.0397591977604,0.6828880211159271,-2.1957387433956126
