# r (AU), th (rad), phi (rad)
28.2890808282525, 0.086488674416542, 3.0548837377149
27.3903803892298, 0.0969508357995368, 3.89165525500906
28.0983528222968, 0.0976134000790815, 2.8888582435802
28.6112127750146, 0.0919932028041959, 2.17277041015279
27.7257602369492, 0.10066227547074, 3.07735144341702
27.7313848984671, 0.0943112597924642, 3.13032384969447
28.271804005254, 0.109572379670286, 2.67230799208827
28.3914670270369, 0.1145276050769, 2.58703414717135
28.8205013983189, 0.117418750057055, 2.01018557090773
28.8079295941509, 0.121045702532026, 2.18377518362781
28.865838721203, 0.121288247183239, 2.26319689702955
28.6803991227459, 0.117567762543596, 2.40503231285087
28.4140446015566, 0.128493233774281, 2.52370200793383
28.208244258642, 0.126508630263159, 2.55739010966426
28.0034377849756, 0.134840777302426, 2.98006773044108
28.2480413557628, 0.131955638607316, 2.64424965447133
28.6005561201313, 0.135961951757831, 2.19973485010109
28.490588797834, 0.124558320863024, 2.22579366889432
27.9095016536904, 0.128091857615898, 2.6610104523069
27.1599712848981, 0.1279924457664, 3.21239835338835
27.616062553398, 0.130577576758496, 2.88523481809086
27.2053351246472, 0.142959876075277, 3.28105011175706
26.3687255274019, 0.13720197241178, 4.05536810006478
25.7654071471164, 0.138156423373549, 4.49339101309489
25.2271719966983, 0.138417195778404, 4.91164817700341
24.7957093399627, 0.140155658018685, 5.01945939486552
24.4877972170481, 0.141330842707519, 5.22042737378152
24.4726447509875, 0.136977304619014, 5.21699276657992
24.9319907326643, 0.147370155914606, 4.76464380015201
24.4966737065106, 0.148296498118348, 5.35656232297729
24.6788796549947, 0.142370776763146, 5.38677861008865
25.1118694333554, 0.14307598717451, 4.77588884726446
25.0822553493136, 0.15221155449375, 4.81539007928668
25.388954313287, 0.150175197113641, 4.47368091962155
25.1751545003479, 0.13948732374437, 4.51724340989844
25.1432742967783, 0.143202170819566, 4.4349126161623
24.0892046858833, 0.143484846074336, 5.26267662571869
24.2867225134522, 0.144299888702974, 4.98396343405701
24.8165997111069, 0.149024957239329, 4.60605818866049
24.51366881303, 0.158976429008702, 5.135261949808
24.8969801934173, 0.150484672247851, 4.73454851010546
24.5482095174063, 0.154389388789721, 4.97956181745965
23.7614161421323, 0.164536913188652, 6.00566708325357
23.4241444795803, 0.16385915230444, 6.27229351402477
23.0789137666682, 0.164620571914363, 0.507482012704824
22.2882133790977, 0.1634122339347, 1.41159422712742
22.1446639180834, 0.16007425110201, 1.78886431588474
22.5279689742255, 0.165827631146501, 1.45569780083469
22.448562399079, 0.170948745763448, 1.79584841838956
22.6085537843466, 0.170273865996776, 1.58964371147984
22.8954128086024, 0.177169657844602, 1.02556336518981
23.2634015788126, 0.17602609847775, 0.684182250847774
22.9184655606724, 0.185516927054109, 1.16836881928144
22.894804315753, 0.176911183717416, 1.29467628529778
22.7461182834553, 0.173868927313416, 1.49191117523037
22.6288746959, 0.179330599222234, 1.62706990172313
22.1904221042365, 0.173322282330541, 2.11084805696071
22.091842592614, 0.177757869837129, 1.98448534308186
22.2933179021265, 0.181855565057822, 1.66896321916188
22.2620185925471, 0.181948615868656, 1.72731786647956
22.6095546742791, 0.180671553601177, 1.60778036649799
23.245190124306, 0.175129368609686, 0.881036899100113
23.5398392316221, 0.175525807608216, 0.622650716796088
23.4589465925843, 0.170882990067596, 0.761877979171826
23.6523604590357, 0.169917282053184, 0.513224891250728
23.3844905694876, 0.172789558469198, 0.767023723269481
23.2085948690857, 0.168609716012546, 1.06616800029371
22.5055278521001, 0.163977034557963, 1.80832045301401
22.6456829433802, 0.164529481779309, 1.549246477263
23.0436176499993, 0.16599074331838, 1.23860408456541
22.9518194442928, 0.161204212858332, 1.39553063203888
23.1402553249631, 0.168605782580841, 1.31356272750597
22.9662546694221, 0.165741279263039, 1.56102617352574
22.9380286612337, 0.173769562847429, 1.44917778367435
22.9176085351646, 0.171590934570268, 1.6088753222963
22.4997901702047, 0.171007952396998, 2.35078029422918
22.1250739314406, 0.160141184527425, 2.69156149429493
21.2178684137785, 0.163193822185907, 3.48189585121908
21.4587570901226, 0.152167093701463, 3.24273291985877
21.6119668198801, 0.168961793328791, 3.26894797487508
21.3218409140717, 0.163147531198694, 3.58767607213323
21.1835681422217, 0.169913767448502, 4.16938677316982
21.0375172073794, 0.171085984966859, 4.37051156528806
21.2350360042326, 0.167259020213755, 4.0915856989146
20.8185217399384, 0.171274468870917, 4.70987178784729
20.5777036143556, 0.177200019458468, 4.90221853450214
20.4274987864087, 0.179252209058211, 5.06320775988957
20.4814999631265, 0.190424855614036, 4.90284709833966
19.4686311153644, 0.187867264314664, 5.77499724199234
19.6033886989591, 0.173036503932412, 5.73457688703169
18.9432338637028, 0.175721283083534, 6.06835429218946
19.0625514907991, 0.177070569114259, 6.23169399101098
19.2181670684856, 0.179562163183602, 6.19272939840676
19.0703598246678, 0.174839534594742, 0.208515068516299
18.7799005302633, 0.176420104722761, 0.651605191154196
18.4056103500199, 0.168651661484168, 0.593985412903364
18.0750075067168, 0.17542950370387, 0.73925592248648
18.5214478639849, 0.172306845129498, 0.44016708888006
18.7192552270161, 0.157821051134965, 0.51281276863818
19.0902783371052, 0.162389319416328, 0.167478239379076
18.6065021112489, 0.166419147251286, 0.870900147904395
18.6150323929, 0.166999960989667, 0.808358298400151
17.8467793011802, 0.166160047840409, 1.58101880486754
17.7313463756245, 0.159198840866632, 1.62292367586537
17.2053007073999, 0.166460122142195, 2.05970525828943
17.0004764690376, 0.161921266699632, 2.10285466968335
17.6507054895323, 0.163674427585281, 1.46962633473515
18.2082836569386, 0.16258727363439, 0.833175020793262
18.1897632003201, 0.164146322543943, 0.898731169240866
18.0486092122521, 0.165576972320416, 1.21608308851991
18.3395958586556, 0.164808393038089, 1.11902477145448
19.4336463565913, 0.145966910717663, 0.27205982060565
19.4715780325428, 0.152255802812343, 0.262703851733461
19.2019860906014, 0.145958965156425, 0.447237424293229
18.5198174605591, 0.131469275712053, 1.23522653956402
17.8225291272736, 0.139712186157701, 2.09274171734443
17.9818690309554, 0.127946956433385, 1.94472433537583
17.8056403562346, 0.124380160884392, 2.15317675742911
17.5164828470212, 0.143893922471067, 2.56357132412641
17.4805540041231, 0.137667940039948, 2.74060719854736
17.7265483104488, 0.138281596974318, 2.50782756387471
18.1895589794252, 0.137096324989892, 1.79963080993364
17.8518243621376, 0.140186889001109, 2.1772191340189
17.471779486772, 0.136310649623971, 2.81502809347619
17.2309496871037, 0.144912505544679, 3.09141527517147
16.5080766728224, 0.142864053446391, 3.74861524493051
15.8421939358894, 0.146791099337354, 4.50629949426081
16.4065141108827, 0.152295526608869, 3.86171747116349
16.577554266279, 0.150992989687743, 3.63517708891329
16.865233880375, 0.153420314936505, 3.54655902282619
16.8351869555503, 0.155880847367997, 3.37669895709811
16.8113875632649, 0.147427072019264, 3.36997266250644
16.8428991603471, 0.150544674248738, 3.53257067690915
17.4913104228164, 0.153219149576739, 2.91389356156161
16.9815919148866, 0.153887383487316, 3.26761628829468
16.6315468916457, 0.155769080766004, 3.42405994756648
16.2351520995577, 0.159261224682007, 3.80489456907862
15.5821908731315, 0.158132688948443, 4.57817537856126
15.0472437975498, 0.167790664721161, 5.19243371836162
15.5212934828413, 0.153883725615988, 4.75539982330229
15.4018476317937, 0.154342279689282, 4.87296256081031
15.314376334122, 0.159277180165351, 4.99644942125185
15.3092092581541, 0.157507026505146, 4.87671712014099
14.1477739281857, 0.164002686211456, 6.02429248294572
14.0101331708293, 0.162508926894189, 0.316493555541365
14.2367159422607, 0.143942410820692, 0.057267014781275
14.2797184150628, 0.135872526387524, 0.11663586129634
13.8797490628636, 0.132953689631314, 0.60069504990986
14.2265660801644, 0.141140040025935, 0.333746967361329
14.4682793405695, 0.141935960507612, 0.0552169194508476
14.3530117826948, 0.129414612278218, 0.165418465276728
15.7363837979588, 0.136219124482405, 4.93627370420475
16.0483398448947, 0.143104291523407, 4.47720752182987
15.972263244727, 0.140956418253738, 4.65185296563873
16.3687507022564, 0.141561260116629, 4.27811415403784
16.2497433879357, 0.142019723877461, 4.38889637464494
16.4014291924417, 0.15738345676222, 3.89465267322077
15.5853637120777, 0.160845804474913, 4.57077884295577
15.5112627164344, 0.158066705836127, 4.67264502656242
15.3646760125949, 0.168271406030931, 4.78975439404755
15.4867031009419, 0.162512184458269, 4.56406631719424
15.1662572675318, 0.152915104464315, 4.72841509274562
15.6075093034563, 0.161209442142132, 4.32382623126299
15.5231544264352, 0.154613472272634, 4.30149755861047
15.0082500776192, 0.159550715890006, 4.67344456788297
13.6943275449206, 0.167840546088383, 5.82456830771317
14.1087044837125, 0.188203922061089, 5.73074890169171
14.0252875944936, 0.173833330449993, 5.95090797856061
13.3027754090724, 0.17821450305453, 0.284947765649708
13.4390329130389, 0.183544214762233, 0.182107142777437
13.0868284745355, 0.189427422415205, 0.338922938681941
13.0093314739973, 0.182729211784191, 0.323791256356827
12.5791346750162, 0.178497547578969, 0.76541257467667
12.6742066068495, 0.192365509057489, 0.428231801898091
13.3078570610588, 0.194173671501022, 6.23139366030434
13.0859355243434, 0.19310826613946, 0.140726466159052
13.3647938930201, 0.1877060018651, 6.15658934125667
13.9210947584276, 0.188710164861406, 5.40457274868818
13.6045797795155, 0.171713537167973, 5.58148361102938
13.5487130196835, 0.158491976055956, 5.6487663405016
13.8167501452439, 0.145634331402026, 5.31294068370946
13.6490899019122, 0.158311654800011, 5.47906166171194
13.4765667410119, 0.163437971735278, 5.66607124192992
13.2244151413395, 0.169945794425944, 6.02206960085995
12.6847859779472, 0.176480308505438, 0.39145219083077
12.4132244704373, 0.172478704496773, 0.618686403636693
11.9336015621365, 0.177625841084105, 1.26962615561833
12.3916833366567, 0.161548924897529, 0.738618652712
12.6011896998596, 0.166957106389514, 0.785243175740522
12.6368573320346, 0.165102050949518, 0.697623529095404
12.3633995192106, 0.169989479752736, 0.870823753732522
12.906331393338, 0.169779207311293, 0.145760867582127
12.9183741374168, 0.177406029465076, 0.505449288040902
13.5960796951134, 0.181286048630964, 0.20524318292828
13.8359154962548, 0.182882660095757, 0.0515038930801124
14.2605203569889, 0.178408695343434, 6.0798975448907
13.2609723689767, 0.172442828939816, 0.783565210227943
12.8075046102417, 0.177934032932038, 1.19515004607132
12.6457088590006, 0.194756949528514, 1.25466112523693
12.2130086344216, 0.18836900004872, 1.56746023742598
11.6134606143313, 0.19573366746152, 2.06523841924944
11.156473108931, 0.197157503051014, 2.42510583255356
11.413799037047, 0.189461165002841, 2.1681147014729
10.806179866762, 0.175357538399596, 3.01066727414144
10.7421632145075, 0.160216031611753, 3.27681250117213
11.814306699226, 0.161972015791377, 2.31628502507992
11.7488835579723, 0.15985316343362, 2.34692758411992
11.5256540031631, 0.15996897848342, 2.5364301619292
11.199079966889, 0.165163746076456, 2.79971567045648
10.9655706089487, 0.157808781105589, 3.17867301090904
11.8253255700524, 0.156787705936285, 2.39777088326059
12.3874432494095, 0.154197827180411, 1.78479171834219
11.8693697776533, 0.168056790915855, 2.43113115835507
11.8032058044958, 0.148985146416174, 2.56042661780118
11.8878802397249, 0.152094073448798, 2.45675846114742
12.1843884078723, 0.152420986062799, 1.9382895305122
11.3303527876793, 0.145387525082704, 2.69762405788212
10.9722957250046, 0.148952470290478, 2.91582252618879
10.929643193158, 0.151637821483118, 3.11956612111966
11.0213446142987, 0.154893408312394, 3.07730962937628
9.8252457243126, 0.156153615473259, 4.27653181965405
9.67471776709911, 0.156786288293094, 4.54184287524259
9.42140538420805, 0.162908941982617, 4.70356974711013
10.0274768482762, 0.169111874365006, 4.08212117313248
9.68351222759586, 0.182301436909789, 4.71687174016142
10.1138642900926, 0.16740520864329, 4.35492963782895
10.1529054054184, 0.177657843504555, 4.51123743026444
10.2798861008172, 0.180850528879961, 4.39714545655306
10.9959174914817, 0.18494125727896, 3.65135113831387
10.8240832027577, 0.177650434749443, 3.76838500822495
11.0033018708281, 0.173571768603605, 3.79065349194896
11.1322682844676, 0.179627428049984, 3.68689353058072
10.363290348829, 0.167806625508904, 4.56723017641942
9.81268934259709, 0.171799101896994, 5.18069667588486
10.2733440610258, 0.152800205390854, 4.76939009005533
10.1479777198449, 0.157734474412643, 4.75855250631654
11.1969913465997, 0.154074795713995, 3.76801359386495
11.7151054460577, 0.141467859826591, 3.10072492992078
12.339298167066, 0.139474428961827, 2.56838502414222
12.9421263961851, 0.136091648366731, 1.84843005447542
12.440367620492, 0.129547745513044, 2.47324626926818
12.0777696093266, 0.137014550308952, 2.71530939900589
11.5589008792239, 0.125463933812235, 3.24981358083954
10.6377017793628, 0.120182817576906, 3.97774663363946
10.9332217494962, 0.124844105165061, 3.50691462447775
11.0419065731236, 0.121309984070159, 3.50611945883681
11.256110397141, 0.136921063035302, 3.15669912540662
11.714041305585, 0.128328515722574, 2.8226159733295
9.80253517872974, 0.133732443645341, 4.41035349989814
9.58582786329025, 0.143107095675127, 4.79664521996395
9.48153805778786, 0.14281662915469, 4.87691274583559
9.1903199145972, 0.127913896759213, 4.82601562204729
8.9771741951096, 0.126071412847462, 5.18230281593457
8.77236901591188, 0.119810084773759, 5.54216042055825
9.97782897855573, 0.112154719036312, 4.48955604527162
9.43183233618679, 0.112188412503617, 5.1859459730521
9.72162644892946, 0.115959990491864, 4.87160570948126
10.3926671399809, 0.112159480239152, 4.16523613158232
10.5792935101653, 0.114212043248869, 3.91583566610321
10.5201208565891, 0.117132642230036, 3.92761525188644
10.0344356002222, 0.113636631790643, 4.33415273707544
9.89929530861598, 0.121190298741011, 4.44797545551371
10.0378691502791, 0.117217420535003, 4.16792184920176
9.94323871627136, 0.10691588638935, 4.18757695906231
10.0055097272279, 0.118939262100138, 4.10766457368318
8.94081947087452, 0.136778868028961, 5.24153159683242
9.77582379473126, 0.152576837362195, 4.48377829570093
9.95119844545153, 0.161895800753864, 4.0651071933525
11.183486810061, 0.161421187337833, 2.63994068705842
10.1701909581511, 0.171112457771676, 3.68681126787184
9.79850116292918, 0.174132218993969, 4.26155020693844
9.39452473365953, 0.170698882355868, 4.84573880079736
9.08391041344774, 0.176780166103906, 5.31544882646514
9.30283592949054, 0.173394459205863, 5.10963085841263
9.07821878220201, 0.176891493887541, 5.33978225832406
8.4807717459898, 0.167823194182741, 5.9000044133977
7.97056527114323, 0.162367437680072, 0.0991636135060525
7.15452158873076, 0.161571160838753, 1.16237067115317
7.4049094758471, 0.15843183698489, 1.01073143381856
7.02727646318963, 0.180030457828194, 1.30774410298742
6.99523012860398, 0.180163871884567, 1.40360097420217
6.46407005425775, 0.190569417696779, 1.94434174674035
7.47468095914087, 0.182572978368469, 0.935668991925783
7.67239427005971, 0.193637317436915, 0.638764624357275
7.71931600416681, 0.205818191821905, 0.700904834656003
7.52808373619781, 0.220546476482717, 0.957108233348717
7.89972689576432, 0.239826419698719, 0.500290026475085
8.15977042629781, 0.239478737260675, 0.396727887824297
7.50162105527637, 0.217291149431407, 1.3611270291078
7.56566240763533, 0.209640638227837, 1.43548185049269
7.92369787102095, 0.223156839915039, 1.06412374793447
8.10180193625517, 0.216840396201813, 0.955550264528503
9.1774238374256, 0.213581669576738, 6.11187290560154
9.63367662919807, 0.211504575999858, 5.53729990390648
9.79704651514657, 0.181434331730946, 5.29343085337012
10.307495701008, 0.183272959707248, 4.62354386252979
9.66000122397286, 0.177075107033233, 5.19146912527344
9.32843583445575, 0.174027821489743, 5.47558347853439
9.09418833256553, 0.155034942692363, 5.75137621859252
9.52906651759114, 0.155503522059547, 5.26891980818694
10.022180890546, 0.154461553135002, 5.02396096134021
9.598297118346, 0.167907214577107, 5.48439335871218
10.0494942326631, 0.168584016525194, 4.80518821219951
10.9018347708634, 0.187575298712601, 4.11872414952971
10.4841422190524, 0.185932275362624, 4.68469435054823
10.5287264726218, 0.177134395706883, 4.58984532382505
10.4527558425144, 0.163017731909252, 4.61779067524195
10.7667930381072, 0.171171080868998, 4.20297075827768
11.4812533335539, 0.164308916452588, 3.55358995449182
11.9185150610149, 0.155367423767393, 3.09337242714765
12.2673547218066, 0.155602834076207, 2.53376488470643
11.9905788125055, 0.149544840191957, 2.86674309495405
12.9423242622921, 0.145198021276242, 1.97033995574984
12.6641028375394, 0.161268613359494, 2.29966169972603
12.6826304034303, 0.155170555648054, 2.27813899683148
12.0187327640087, 0.160490327208977, 3.01077854394487
11.4669141905515, 0.153935900601053, 3.61299997338221
11.8498622405436, 0.147186882672305, 3.23302217628266
11.2888546109653, 0.141140544537893, 4.06343985556085
11.3078061951891, 0.151882835969669, 3.9860903971926
11.3880913075876, 0.154576918408488, 3.82145895081339
11.9798158904065, 0.13979996576722, 2.99897470493067
11.6072415895076, 0.144842314733673, 3.64201028791155
11.9862090435057, 0.15065183387854, 3.39632249231666
12.4290738759643, 0.160386203154025, 2.93158901232315
12.6363721467082, 0.172350321063559, 2.46244570010091
12.9848362777688, 0.177756669951355, 2.00763538230802
12.2997670153996, 0.174413971297278, 2.49579369210705
12.117317295015, 0.174479216194006, 2.53753938175942
12.4139123918494, 0.173014208302663, 2.02794114405449
12.3713958590448, 0.174496626054458, 2.2780998735886
12.7962933273109, 0.185372559537487, 1.89487384748478
13.3349793458299, 0.19335335292132, 1.25900272704517
13.7922918134162, 0.200727250271551, 0.747522030090044
13.422027772991, 0.204224063648841, 1.13465881410963
13.4605691190976, 0.217224716547688, 1.14133037385211
14.1577365222754, 0.223862230853504, 0.236527069794558
13.9993084902395, 0.209595749099788, 0.477964027332948
14.0652154463869, 0.211246369749379, 0.211703222380828
14.5320261908581, 0.21485070631611, 5.96757403901159
14.2989970510893, 0.217846384765067, 0.0132552033498197
14.7987054414496, 0.221007660348283, 5.8618699394549
15.1368228317466, 0.219897907541311, 5.60890667923835
14.9570704597407, 0.223112656494571, 5.79108565333411
15.4415512369006, 0.226436108439629, 5.24195839109775
15.4324197624421, 0.23319893857349, 5.45587387809997
15.0069225264666, 0.247613829592633, 5.97144605127654
14.8829646846286, 0.236579119151858, 5.71570917274084
14.0349583845317, 0.228130652758214, 0.262327186153242
14.2058207157094, 0.225650531284431, 0.297702701824501
13.5222556121815, 0.212092359042757, 0.951964048623754
14.0620977616072, 0.215076004709343, 0.232652193102279
14.2756849633223, 0.197143300228989, 6.24912033924741
14.0395977601633, 0.205144069798815, 0.435445485610311
14.3067018259826, 0.197526106065425, 6.20933008848322
14.4544673148423, 0.179682741925611, 6.22561726230443
14.8055336599282, 0.162626744789747, 5.84342974111396
14.5886195209546, 0.147574648255031, 6.12495543999646
15.0995457392906, 0.163406712849845, 5.59884467143589
14.5028318051651, 0.163048621190726, 6.24324913455134
14.4324624575557, 0.147964757247051, 6.17055120491399
15.1047949609558, 0.16189870298255, 5.3654090548501
15.6277608252568, 0.164852535035722, 4.75741536872518
15.6216456227045, 0.156817390990603, 4.86312203443135
15.7811098079081, 0.154607751175847, 4.71537682755457
15.3549514155405, 0.156123360668367, 5.12295908549428
15.1006738151246, 0.170082807641219, 5.33798917178417
14.5497758695476, 0.175947147180613, 5.81160940090087
14.5198490376178, 0.174038278671151, 5.94571567873263
14.6325930697192, 0.170605417047881, 5.81433546155741
14.3244852528101, 0.179887562052612, 6.26996842092628
14.2839950104877, 0.182234379708427, 6.1738355551549
13.7741348407094, 0.166976818836376, 0.624107211467849
14.1207568532091, 0.17658422608052, 0.397080055680076
14.2050021096248, 0.168887924067742, 0.346959855020064
13.6722218881969, 0.185194984159221, 0.755552017910857
14.4612491739783, 0.179123592981388, 0.0879943416970141
14.4751399956296, 0.183734553627482, 0.11465931074677
14.6277250011324, 0.172471835376983, 6.08038837917107
14.7585400464502, 0.174101687864368, 6.02328341525015
14.9086334167889, 0.180210116404733, 5.89168692554361
14.3169369841375, 0.172244373096571, 6.2364299970938
14.8140760888079, 0.188174135627724, 5.79633258653667
14.9089619671291, 0.183152656967208, 5.40203532342775
14.295703453876, 0.183921645478377, 5.88931949640245
14.2272493226644, 0.191580464394847, 6.07982165728973
14.4325732750179, 0.180656952079694, 5.92761942282955
14.8384771516411, 0.184183093800435, 5.62161346130517
14.9950318645063, 0.184993950312486, 5.56479194048826
15.0262046067701, 0.178025473242914, 5.51764839757144
15.2174602216948, 0.182776386132603, 5.31358209173992
15.128194391634, 0.190764013111523, 5.48402961551645
15.3132223371022, 0.200003171510368, 5.34187845592987
15.4815091463931, 0.212314147813951, 5.18703788845509
15.1063502515424, 0.21385752448683, 5.48610170409074
15.5762149503715, 0.213080036747046, 5.24838240060667
15.0671586434849, 0.222531323091059, 5.55222993564738
15.3553090038262, 0.227938942684542, 5.33212886554331
15.4486865812464, 0.221618794604429, 5.31214873204901
15.4874464303536, 0.210571474450082, 5.3631117503365
15.817459818375, 0.208076219455595, 5.26590735674465
15.8621022534956, 0.202273223086828, 5.44189278726267
15.3704903933417, 0.20157329077142, 6.09817689816429
15.0751039464744, 0.192335912766283, 0.0878675150972921
15.7511253262328, 0.196836962252574, 5.64299313090003
15.856571192976, 0.192554330953624, 5.37893857949533
15.9736487778782, 0.18610605221906, 5.48226620465057
16.3939968689481, 0.200199242223458, 5.18879666098611
16.1775917520773, 0.21514525148314, 5.36699432305306
16.1262199733769, 0.222693876295432, 5.26687571563476
15.9131279917657, 0.231847016908503, 5.53501871991898
15.9319856630101, 0.231317009377844, 5.52634457883654
15.6113577432564, 0.223783409228488, 5.88415848733031
15.4409327795456, 0.227764262044106, 6.15728617462769
15.1546349460367, 0.229600007430381, 0.0393739913258832
15.0761957881586, 0.230670960872391, 0.201941009482719
14.6871966148072, 0.224366568227858, 0.491928097687449
14.8237528954187, 0.237173881033175, 0.296250014181769
14.7555165387395, 0.236164860602146, 0.428586322592273
14.7155799295785, 0.237760361342346, 0.578343059452439
14.7567805198402, 0.229154687223594, 0.522617722318822
14.6354941281609, 0.233576560307279, 0.77253988829289
14.6192746727705, 0.239891616494754, 1.15923607170291
14.2752827954262, 0.236462718727382, 1.46369005833429
14.1447650585565, 0.232709297063613, 1.57223479382577
14.2745607532428, 0.240351008314668, 1.54181439634402
14.1563192509678, 0.25612052249785, 1.60348903767545
14.1072429772476, 0.277793078739492, 1.74512410249796
14.219438891657, 0.26057292516534, 1.71116309703102
13.7717664903473, 0.256752648421361, 2.1951820260817
14.1907611451863, 0.264590140281939, 1.71596035846699
14.227504124131, 0.268906838267852, 1.84788315625257
13.5243284758363, 0.262709132803064, 2.45483534251247
13.4645836602106, 0.266787349009707, 2.63573742226634
13.5215396663667, 0.262014870996794, 2.34199143237281
13.6206925282935, 0.249206949232682, 2.17251291264948
13.4072411184034, 0.261804503854549, 2.33022009337365
13.2527733291867, 0.260517085533315, 2.56652056308528
12.8892093949669, 0.249211911109604, 2.90767189547755
12.9290727255698, 0.255281571309868, 2.79750299633507
12.6624761408763, 0.254847790936025, 2.98833888257467
12.2257575503416, 0.252750698980272, 3.30787830210222
11.551910947342, 0.267535612108812, 3.9592545575642
11.6798163779058, 0.267408749196318, 3.80188694284902
11.8404503560523, 0.265913564739412, 3.54090131119846
11.3352078937738, 0.258679591760197, 4.20491176404724
11.098971453921, 0.270665948838077, 4.41834841718918
11.0458937099755, 0.275401755604021, 4.81485126203567
11.4304377166715, 0.264944175748245, 4.54099221061501
11.6495321761355, 0.279129939492945, 4.37828209879186
11.3564072983981, 0.286895115284998, 4.41827046271452
11.5824748913554, 0.281181720575679, 4.29503330377552
11.2044191390639, 0.283129825299926, 4.86824117843406
11.4083458136782, 0.300111510667775, 4.62544944195949
11.469419123854, 0.293851974141323, 4.69458958582485
11.4760393611809, 0.294668266010726, 4.7394046689851
11.7889825887931, 0.291945888257193, 4.52686462642507
12.1926735875115, 0.310090379128122, 4.18120981842937
12.0740923971832, 0.301338015343601, 4.33498909969307
12.075149052803, 0.294349362636371, 4.41158140465835
12.0908437409326, 0.304857603181422, 4.31485944975501
11.7303563315304, 0.304429505608641, 4.58538720158693
12.2984780183927, 0.316197420375549, 3.85828328689069
12.3685231083123, 0.308214004711977, 3.83690317701907
12.5861800530076, 0.310872885785634, 3.62558626325717
12.8771670927408, 0.31985171730163, 3.37788769620042
13.1385595203265, 0.311693097229249, 2.95692557516459
13.0414556606746, 0.310084154785387, 3.13894449900063
12.7465201801314, 0.30633920151558, 3.68061673008761
12.964466843479, 0.300567072984656, 3.28248816692028
12.7346693625496, 0.304907625897996, 3.36596086348194
12.6924470747136, 0.31862886324053, 3.45766779595089
12.8526168828934, 0.321380123110026, 3.34535135357346
12.5829933897747, 0.343188855572445, 3.53559299643794
12.3768244459238, 0.351458767300964, 3.8032964789038
12.6472990704231, 0.352934619951465, 3.76576019054379
12.8377521111742, 0.360816098653414, 3.58961694832551
12.9979198409876, 0.351965754491886, 3.49282563877161
12.8016889008436, 0.350920057441917, 3.40396876394554
12.8490529413513, 0.357466476232084, 3.44149197667933
12.9391563810684, 0.371667062445373, 3.26984839348193
13.1683574554957, 0.387729499598293, 3.04856178707634
13.3090781838376, 0.381143484184253, 2.94409758886734
13.1647070818087, 0.390881917478834, 2.99544665298649
13.2592060292568, 0.390453028583904, 3.00331924927245
13.348553786704, 0.372569810776477, 3.03970946492563
13.1209769486291, 0.37156624867956, 3.29852352850646
13.0958087203774, 0.355723467300531, 3.27503450857234
13.2981038745439, 0.364545370330554, 3.07884186492147
13.6764890453094, 0.362988089030804, 2.86514621802131
13.7985918496892, 0.358523352493154, 2.56448139746483
13.6834694262568, 0.362663342327026, 2.71150340986911
13.5459383458361, 0.374012416914935, 2.97106667598591
13.5570034691605, 0.390920634087228, 2.90631705830968
13.3732218299511, 0.389618904870574, 3.2702563386767
13.3853303994003, 0.40472961061596, 3.29332708197898
13.3212027717521, 0.41426412391121, 3.30929402152425
13.6618854192259, 0.412000133650822, 2.99059937227931
13.5546986266742, 0.411601680248929, 2.98048777183537
13.7398922296906, 0.404195249970039, 2.63235902567798
